path,canonicalPath,wpId,wpType,wpStatus,template,authoritativeField,scopeRoles,sources,archetype,targetOwner,disposition,dependencyCount
/clients/ventriks/,/clients/ventriks/,7814,clients,publish,unknown,all-acf-fields,component-listing|post-reference,posts.10490.acf.sections_new[4].columns[1].components[0]|posts.10490.acf.sections_new[5].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0].category.specific[2]|posts.10490.acf.sections_new[7].columns[1].components[0]|posts.10490.acf.sections_new[8].columns[1].components[0]|posts.10490.acf.sections_new[9].components[2]|posts.1898.acf.sections_new[8].components[2]|posts.1940.acf.sections_new[4].columns[0].components[1],unknown:clients,unresolved,dependency-only,1
/clients/volue/,/clients/volue/,7835,clients,publish,unknown,all-acf-fields,component-listing|post-reference,posts.10490.acf.sections_new[4].columns[1].components[0]|posts.10490.acf.sections_new[5].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0]|posts.10490.acf.sections_new[7].columns[1].components[0]|posts.10490.acf.sections_new[7].columns[1].components[0].category.specific[0]|posts.10490.acf.sections_new[8].columns[1].components[0]|posts.10490.acf.sections_new[9].components[2]|posts.1898.acf.sections_new[8].components[2]|posts.1940.acf.sections_new[4].columns[0].components[1],unknown:clients,unresolved,dependency-only,1
/clients/wynne-corp/,/clients/wynne-corp/,10648,clients,publish,unknown,all-acf-fields,component-listing|post-reference,posts.10490.acf.sections_new[4].columns[1].components[0]|posts.10490.acf.sections_new[5].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0]|posts.10490.acf.sections_new[7].columns[1].components[0]|posts.10490.acf.sections_new[8].columns[1].components[0]|posts.10490.acf.sections_new[9].components[2]|posts.10490.acf.sections_new[9].components[2].category.specific[11]|posts.1898.acf.sections_new[8].components[2]|posts.1940.acf.sections_new[4].columns[0].components[1],unknown:clients,unresolved,dependency-only,0
/clients/zema-global/,/clients/zema-global/,10684,clients,publish,unknown,all-acf-fields,component-listing|post-reference,posts.10490.acf.sections_new[4].columns[1].components[0]|posts.10490.acf.sections_new[4].columns[1].components[0].category.specific[14]|posts.10490.acf.sections_new[5].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0]|posts.10490.acf.sections_new[7].columns[1].components[0]|posts.10490.acf.sections_new[8].columns[1].components[0]|posts.10490.acf.sections_new[9].components[2]|posts.1898.acf.sections_new[8].components[2]|posts.1940.acf.sections_new[4].columns[0].components[1],unknown:clients,unresolved,dependency-only,0
/clients/zema/,/clients/zema/,10645,clients,publish,unknown,all-acf-fields,component-listing|post-reference,posts.10490.acf.sections_new[4].columns[1].components[0]|posts.10490.acf.sections_new[5].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0]|posts.10490.acf.sections_new[6].columns[1].components[0].category.specific[3]|posts.10490.acf.sections_new[7].columns[1].components[0]|posts.10490.acf.sections_new[8].columns[1].components[0]|posts.10490.acf.sections_new[9].components[2]|posts.1898.acf.sections_new[8].components[2]|posts.1940.acf.sections_new[4].columns[0].components[1],unknown:clients,unresolved,dependency-only,0
/commodities-report/,/resources/commodities-report/,8359,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8359,redirect,redirects,redirect,0
/company-data/trayport-austria/,/company-data/trayport-austria/,4848,company-data,publish,unknown,all-acf-fields,post-reference,posts.4803.acf.sections[4].post[0],unknown:company-data,unresolved,dependency-only,3
/company-data/trayport-germany/,/company-data/trayport-germany/,4849,company-data,publish,unknown,all-acf-fields,post-reference,posts.4803.acf.sections[7].post[0],unknown:company-data,unresolved,dependency-only,2
/company-data/trayport-singapore/,/company-data/trayport-singapore/,4850,company-data,publish,unknown,all-acf-fields,post-reference,posts.4803.acf.sections[10].post[0],unknown:company-data,unresolved,dependency-only,3
/company-data/trayport-uk/,/company-data/trayport-uk/,4846,company-data,publish,unknown,all-acf-fields,post-reference,posts.4803.acf.sections[1].post[0],unknown:company-data,unresolved,dependency-only,6
/company/,/company/about-us/,8367,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8367,redirect,redirects,redirect,0
/company/about-us/,/company/about-us/,2203,page,publish,layouts/default-new.blade.php,sections_new,footer|navigation,options.dropdown[0].menu_block[0].menu_items[0].link|options.footer_new.menu_block[0].menu_items[1].page_link.link,page.standard,pages,included,187
/company/careers/,/company/careers/,11475,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[0].menu_block[2].menu_items[0].link,page.standard,pages,included,41
/company/careersold/benefits-health-and-wellbeing/,/company/careersold/benefits-health-and-wellbeing/,4458,page,publish,layouts/careers.blade.php,all-acf-fields,reference-only,posts.11475.acf.sections_new[7].components[1].feature[1].button.new_link,page.standard,pages,reference-only,0
/company/careersold/career-development-at-trayport/,/company/careersold/career-development-at-trayport/,3914,page,publish,layouts/careers.blade.php,all-acf-fields,reference-only,posts.11475.acf.sections_new[7].components[1].feature[2].button.new_link,page.standard,pages,reference-only,0
/company/careersold/how-to-get-hired/,/company/careersold/how-to-get-hired/,4460,page,publish,layouts/careers.blade.php,all-acf-fields,reference-only,posts.11475.acf.sections_new[7].components[1].feature[3].button.new_link,page.standard,pages,reference-only,0
/company/offices/,/company/offices/,2205,page,publish,layouts/default-new.blade.php,sections_new,footer|navigation,options.dropdown[0].menu_block[1].menu_items[0].link|options.footer_new.menu_block[0].menu_items[2].page_link.link,page.standard,pages,included,6
/contact-us/,/contact/,8364,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8364,redirect,redirects,redirect,0
/contact/,/contact/,34,page,publish,layouts/default-new.blade.php,sections_new,footer|navigation|theme-hardcoded,options.dropdown[4].menu_block[3].menu_items[1].page_link.link|options.footer_new.menu_block[0].menu_items[4].page_link.link|scope.explicitIncludes.34,page.standard,pages,included,4
/contact/tradewithus/,/contact/,10918,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:10918,redirect,redirects,redirect,0
/education/,/contact/,8630,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8630,redirect,redirects,redirect,0
/eex-news/,/eex-news/,11299,page,publish,layouts/default-new.blade.php,sections_new,banner,posts.11602.acf.all-acf-fields.link,page.standard,pages,included,4
/event/back-at-e-world-trayport-showcases-the-future-of-energy-trading-in-2025/,/event/back-at-e-world-trayport-showcases-the-future-of-energy-trading-in-2025/,8213,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/celebrating-with-our-clients-at-trayports-inaugural-spring-party-2025/,/event/celebrating-with-our-clients-at-trayports-inaugural-spring-party-2025/,8796,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/commodity-trading-week-2026/,/event/commodity-trading-week-2026/,10974,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/event/connect-with-trayport-in-madrid/,/event/connect-with-trayport-in-madrid/,11465,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/event/devex-meetup-improving-developer-experience-from-the-trenches/,/event/devex-meetup-improving-developer-experience-from-the-trenches/,10070,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,1
/event/e-world-2024/,/event/e-world-2024/,10118,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/event/e-world-2026/,/event/e-world-2026/,10030,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/e-world-the-heartbeat-of-global-commodity-markets/,/event/e-world-the-heartbeat-of-global-commodity-markets/,10439,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,6
/event/energy-trading-leaders-summit-2026/,/event/energy-trading-leaders-summit-2026/,11026,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/event/energy-trading-week-2026/,/event/energy-trading-week-2026/,11078,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,7
/event/etcsee-2024/,/event/etcsee-2024/,10077,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/etcsee-2026/,/event/etcsee-2026/,11041,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,7
/event/eworld-2025/,/event/eworld-2025/,2461,events,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.events,article.full,articles,included,0
/event/fia-expo-2024/,/event/fia-expo-2024/,2464,events,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.events,article.full,articles,included,0
/event/flame-conference-2024/,/event/flame-conference-2024/,10093,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/ippsa-30th-annual-conference/,/event/ippsa-30th-annual-conference/,10105,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/event/nordic-energy-day-2026/,/event/nordic-energy-day-2026/,11051,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,6
/event/north-american-carbon-world/,/event/north-american-carbon-world/,10103,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/event/rec-market-meeting-2024/,/event/rec-market-meeting-2024/,10098,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/event/trayport-spring-party-2026/,/event/trayport-spring-party-2026/,10960,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/women-of-silicon-roundabout-2024/,/event/women-of-silicon-roundabout-2024/,2463,events,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.events,article.full,articles,included,0
/event/x-energy-exchanges-2024/,/event/x-energy-exchanges-2024/,10080,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/event/x-energy-exchanges-2026/,/event/x-energy-exchanges-2026/,10968,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,6
/events/,/resources/news-events-insights/,8633,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8633,redirect,redirects,redirect,0
/events/e-world-2026/,/event/e-world-2026/,10233,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:10233,redirect,redirects,redirect,0
/events/e-world-2026/,/events/e-world-2026/,8850,events,publish,unknown,all-acf-fields,canonical-event-merge|reference-only,posts.10307.acf.sections[15].buttons[0].new_link|scope.canonicalPostTypes.events,article.full,articles,reference-only,1
/events/eworld-2025/,/event/eworld-2025/,2461,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:2461,redirect,redirects,redirect,0
/events/fia-expo-2024/,/event/fia-expo-2024/,2464,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:2464,redirect,redirects,redirect,0
/events/trayport-spring-party-2026/,/events/trayport-spring-party-2026/,10476,events,publish,unknown,all-acf-fields,canonical-event-merge,scope.canonicalPostTypes.events,article.full,articles,dependency-only,1
/events/trayport-spring-party-2026/,/event/trayport-spring-party-2026/,10967,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:10967,redirect,redirects,redirect,0
/events/women-of-silicon-roundabout-2024/,/event/women-of-silicon-roundabout-2024/,2463,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:2463,redirect,redirects,redirect,0
/features/data-analytics-benefits/,/features/data-analytics-benefits/,3881,features,publish,unknown,all-acf-fields,post-reference,posts.1930.acf.sections_new[2].components[1].category,unknown:features,unresolved,dependency-only,0
/features/joule-benefits/,/features/joule-benefits/,3197,features,publish,unknown,all-acf-fields,post-reference,posts.1924.acf.sections_new[3].components[2].category,unknown:features,unresolved,dependency-only,0
/home/enterprise-security/,/products/enterprise-security/,9852,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[4].menu_items[1].page_link.link,page.product,pages,included,8
/inside-the-tmx-trayport-summer-internship-programme/,/inside-the-tmx-trayport-summer-internship-programme/,11504,page,publish,layouts/default-new.blade.php,sections_new,reference-only,posts.11475.acf.sections_new[7].components[1].feature[0].button.new_link,page.standard,pages,reference-only,0
/insights/,/resources/news-events-insights/,9156,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:9156,redirect,redirects,redirect,0
/insights/2025-a-year-of-volatility-resilience-and-transformation/,/insights/2025-a-year-of-volatility-resilience-and-transformation/,10368,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/insights/an-introduction-to-the-voluntary-carbon-market/,/insights/an-introduction-to-the-voluntary-carbon-market/,9079,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/insights/beyond-the-barrel-why-digital-trading-is-the-next-frontier-for-north-american-crude/,/insights/beyond-the-barrel-why-digital-trading-is-the-next-frontier-for-north-american-crude/,9761,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/building-blocks-to-create-an-effective-automated-trading-strategy/,/insights/building-blocks-to-create-an-effective-automated-trading-strategy/,9041,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/insights/energy-trading-using-joule-remotely/,/insights/energy-trading-using-joule-remotely/,9045,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,6
/insights/environmental-markets-challenges-opportunities-and-the-role-of-technology/,/insights/environmental-markets-challenges-opportunities-and-the-role-of-technology/,8271,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/insights/etcsee-2026-automate-your-trading-or-lose/,/insights/etcsee-2026-automate-your-trading-or-lose/,11694,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,10
/insights/forging-the-future-navigating-challenges-and-opportunities-in-the-european-steel-market/,/insights/forging-the-future-navigating-challenges-and-opportunities-in-the-european-steel-market/,9812,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,8
/insights/from-corridors-to-dead-ends-navigating-the-strategy-behind-europes-hydrogen-backbone/,/insights/from-corridors-to-dead-ends-navigating-the-strategy-behind-europes-hydrogen-backbone/,10554,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/from-wellhead-to-world-market-what-north-american-gas-producers-need-to-know-about-lng-pricing-and-risk/,/insights/from-wellhead-to-world-market-what-north-american-gas-producers-need-to-know-about-lng-pricing-and-risk/,10790,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,13
/insights/how-algorithms-add-to-the-digital-transformation-of-energy-trading/,/insights/how-algorithms-add-to-the-digital-transformation-of-energy-trading/,9134,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/insights/introducing-electronic-trading-for-voluntary-carbon-market/,/insights/introducing-electronic-trading-for-voluntary-carbon-market/,9070,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,3
/insights/market-resilience-how-energy-markets-have-changed-between-2022-and-2026/,/insights/market-resilience-how-energy-markets-have-changed-between-2022-and-2026/,11555,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,13
/insights/mastering-the-energy-boom-automating-your-edge-with-synthetic-orders/,/insights/mastering-the-energy-boom-automating-your-edge-with-synthetic-orders/,10324,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/insights/metals-heating-up-the-commodity-market/,/insights/metals-heating-up-the-commodity-market/,7302,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/insights/navigating-the-new-energy-trading-landscape/,/insights/navigating-the-new-energy-trading-landscape/,11553,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,11
/insights/navigating-the-noise-outsmarting-volatility-across-global-energy-markets/,/insights/navigating-the-noise-outsmarting-volatility-across-global-energy-markets/,10307,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,6
/insights/on-demand-webinar-accessing-opportunities-in-global-environmental-markets/,/insights/on-demand-webinar-accessing-opportunities-in-global-environmental-markets/,9345,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/on-demand-webinar-algorithms-for-energy-traders/,/insights/on-demand-webinar-algorithms-for-energy-traders/,9340,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,8
/insights/on-demand-webinar-data-analytics-for-energy-traders/,/insights/on-demand-webinar-data-analytics-for-energy-traders/,9351,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,7
/insights/on-demand-webinar-environmental-strategies-and-the-rise-of-voluntary-carbon-markets/,/insights/on-demand-webinar-environmental-strategies-and-the-rise-of-voluntary-carbon-markets/,9360,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/on-demand-webinar-the-future-of-the-global-carbon-credit-economy/,/insights/on-demand-webinar-the-future-of-the-global-carbon-credit-economy/,9315,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/on-demand-webinar-to-algo-or-not-to-algo/,/insights/on-demand-webinar-to-algo-or-not-to-algo/,9303,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,10
/insights/on-demand-webinar-trading-energy-storage-with-algos-how-and-why/,/insights/on-demand-webinar-trading-energy-storage-with-algos-how-and-why/,9288,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,10
/insights/reflections-from-marbella-key-takeaways-from-the-dropet-biofuels-conference/,/insights/reflections-from-marbella-key-takeaways-from-the-dropet-biofuels-conference/,9264,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,7
/insights/romanias-energy-transformation-domestic-production-growth-and-digital-integration-new-opportunities-for-regional-trading/,/insights/romanias-energy-transformation-domestic-production-growth-and-digital-integration-new-opportunities-for-regional-trading/,9670,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,7
/insights/the-arbitrage-paradox-turn-geopolitical-volatility-into-a-competitive-edge/,/insights/the-arbitrage-paradox-turn-geopolitical-volatility-into-a-competitive-edge/,10817,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/the-energy-transition-lng-and-global-markets-2/,/insights/the-energy-transition-lng-and-global-markets-2/,9115,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/insights/the-future-of-automation-in-energy-trading-markets/,/insights/the-future-of-automation-in-energy-trading-markets/,9021,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,4
/insights/the-role-of-algorithms-in-energy-trading/,/insights/the-role-of-algorithms-in-energy-trading/,9031,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/insights/the-sun-is-rising-over-japanese-power-markets/,/insights/the-sun-is-rising-over-japanese-power-markets/,7296,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/insights/the-sun-never-sets-on-natural-gas-how-lng-is-creating-a-24-hour-global-market/,/insights/the-sun-never-sets-on-natural-gas-how-lng-is-creating-a-24-hour-global-market/,10976,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,8
/insights/top-3-ways-to-analyse-energy-trading-data/,/insights/top-3-ways-to-analyse-energy-trading-data/,9018,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,5
/insights/tradesignal-how-energy-traders-can-build-and-execute-systematic-strategies/,/insights/tradesignal-how-energy-traders-can-build-and-execute-systematic-strategies/,9012,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,10
/insights/tradesignal-overcoming-logarithmic-price-developments-in-backtesting/,/insights/tradesignal-overcoming-logarithmic-price-developments-in-backtesting/,9051,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,7
/insights/trayport-at-seegas-hamburg-autumn-2025/,/insights/trayport-at-seegas-hamburg-autumn-2025/,10020,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/trends-and-changes-in-energy-and-commodity-trading/,/insights/trends-and-changes-in-energy-and-commodity-trading/,9094,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,2
/insights/turkeys-power-surge-a-new-era-of-digital-trading/,/insights/turkeys-power-surge-a-new-era-of-digital-trading/,8839,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,9
/insights/why-tick-data-is-a-must-for-european-energy-trading/,/insights/why-tick-data-is-a-must-for-european-energy-trading/,11203,post,publish,unknown,sections,listing-item,scope.listingRules.editorial-list-template,article.full,articles,included,6
/learning-hub-video/11676/,/learning-hub-video/11676/,11676,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,3
/learning-hub-video/8450/,/learning-hub-video/8450/,8450,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,6
/learning-hub-video/creating-a-time-series-in-periotheus/,/learning-hub-video/creating-a-time-series-in-periotheus/,8465,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,4
/learning-hub-video/fx-forwards-in-tradesignal/,/learning-hub-video/fx-forwards-in-tradesignal/,9752,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,6
/learning-hub-video/marketsheet-setup/,/learning-hub-video/marketsheet-setup/,8370,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,5
/learning-hub-video/scanner/,/learning-hub-video/scanner/,3862,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,6
/learning-hub-video/standard-synthetic-orders-location-spread-order/,/learning-hub-video/standard-synthetic-orders-location-spread-order/,8461,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,5
/learning-hub-video/standard-synthetic-orders-market-order/,/learning-hub-video/standard-synthetic-orders-market-order/,8463,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,6
/learning-hub-video/standard-synthetic-orders-order-limit/,/learning-hub-video/standard-synthetic-orders-order-limit/,8458,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,5
/learning-hub-video/trades-window/,/learning-hub-video/trades-window/,8452,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,7
/learning-hub-video/tradesignal-chart-types/,/learning-hub-video/tradesignal-chart-types/,3889,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,7
/learning-hub-video/tradesignal-getting-started-how-to-log-in-and-add-a-datafeed/,/learning-hub-video/tradesignal-getting-started-how-to-log-in-and-add-a-datafeed/,11684,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,3
/learning-hub-video/tradesignal-getting-started-how-to-use-workspaces/,/learning-hub-video/tradesignal-getting-started-how-to-use-workspaces/,11681,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,3
/learning-hub-video/tradesignal-optimisation-and-properties/,/learning-hub-video/tradesignal-optimisation-and-properties/,3890,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,7
/learning-hub-video/trading-in-joule/,/learning-hub-video/trading-in-joule/,8454,learning-hub-video,publish,unknown,all-acf-fields,listing-item,scope.listingRules.learning-hub-template,learning-video.public-detail,learning-videos,included,4
/learning-hub/,/learning-hub/,3311,page,publish,layouts/learning-hub-home.blade.php,sections_new,navigation,options.dropdown[4].menu_block[0].menu_items[1].page_link.link,page.content-index,pages,included,19
/legal-notice/,/legal/legal-notice/,8365,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8365,redirect,redirects,redirect,0
/legal/,/legal/,4737,page,publish,layouts/default-new.blade.php,sections_new,footer,options.footer_new.menu_block[2].menu_items[0].link,page.legal,pages,included,12
/legal/acceptable-use-policy/,/legal/acceptable-use-policy/,4752,page,publish,layouts/article.blade.php,sections,reference-only,posts.4737.acf.sections_new[2].columns[1].components[1].buttons[0].new_link|posts.7585.acf.sections_new[2].columns[1].components[1].buttons[0].new_link,page.legal,pages,reference-only,0
/legal/cookie-policy/,/legal/cookie-policy/,7589,page,publish,layouts/cookie-consent.blade.php,sections_new,footer,options.footer_new.menu_block[2].menu_items[4].page_link.link,page.legal,pages,included,2
/legal/legal-notice/,/legal/legal-notice/,4803,page,publish,layouts/article.blade.php,sections,footer,options.footer_new.menu_block[2].menu_items[2].page_link.link,page.legal,pages,included,5
/legal/modern-slavery/,/legal/modern-slavery/,7573,page,publish,layouts/article.blade.php,sections,footer,options.footer_new.menu_block[2].menu_items[1].page_link.link,page.legal,pages,included,0
/legal/privacy-policy/,/legal/privacy-policy/,4742,page,publish,layouts/article.blade.php,sections,reference-only,posts.4737.acf.sections_new[4].columns[1].components[1].buttons[0].new_link|posts.7589.acf.sections_new[1].columns[0].components[0].paragraph,page.legal,pages,reference-only,0
/legal/tax-strategy/,/legal/tax-strategy/,4739,page,publish,layouts/article.blade.php,sections,reference-only,posts.4737.acf.sections_new[5].columns[0].components[1].buttons[0].new_link|posts.4803.acf.sections[15].buttons[0].new_link,page.legal,pages,reference-only,0
/legal/website-terms-of-use-disclaimer/,/legal/website-terms-of-use-disclaimer/,4754,page,publish,layouts/article.blade.php,sections,reference-only,posts.4737.acf.sections_new[1].columns[0].components[1].buttons[0].new_link|posts.7585.acf.sections_new[1].columns[0].components[1].buttons[0].new_link,page.legal,pages,reference-only,0
/lifecycle-information/,/resources/lifecycle-information/,8361,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8361,redirect,redirects,redirect,0
/lifecycle/autotrader/,/lifecycle/autotrader/,10337,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/broker-trading-system-8-12-24-13304/,/lifecycle/broker-trading-system-8-12-24-13304/,4213,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/broker-trading-system/,/lifecycle/broker-trading-system/,4209,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/exchange-trading-system-8-12-31/,/lifecycle/exchange-trading-system-8-12-31/,4211,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
/lifecycle/globalvision-front-end-brokers/,/lifecycle/globalvision-front-end-brokers/,4214,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,0
/lifecycle/joule-4-0-9-43047/,/lifecycle/joule-4-0-9-43047/,4026,lifecycle,publish,unknown,all-acf-fields,component-listing,posts.4028.acf.sections_new[1].components[0],unknown:lifecycle,unresolved,dependency-only,1
